variant,code,name,entry_ts,entry_price,entry_score,entry_daily_return,entry_dist_from_high,entry_recent_5m_change,entry_bb_position,entry_bullish_count_5bars,exit_ts,exit_price,exit_reason,pnl_pct,holding_sec,date,stop
q5_lower_4,290690,소룩스,2026-05-18 09:05:35.010999+09:00,7170.0,8.0,28.73,,,,0,2026-05-18 09:05:58.988980+09:00,6680.0,stop_loss,-6.834030683403068,23.977981,2026-05-18,-2.0
q5_lower_4,321370,센서뷰,2026-05-18 09:18:31.994402+09:00,3600.0,4.0,20.0,,,,0,2026-05-18 09:18:50.000363+09:00,3640.0,grade_demote,1.1111111111111112,18.005961,2026-05-18,-2.0
q5_inv_6,001740,SK네트웍스,2026-05-18 09:22:35.007773+09:00,9330.0,8.0,7.0,,,,0,2026-05-18 09:22:59.003495+09:00,9400.0,grade_demote,0.7502679528403001,23.995722,2026-05-18,-2.0
q5_inv_6,003280,흥아해운,2026-05-18 09:05:35.010999+09:00,2825.0,7.0,3.1,,,,0,2026-05-18 09:05:58.988980+09:00,2845.0,grade_demote,0.7079646017699115,23.977981,2026-05-18,-2.0
q5_inv_6,005930,삼성전자,2026-05-18 09:56:34.991239+09:00,276000.0,7.0,2.03,,,,0,2026-05-18 09:57:14.030384+09:00,276000.0,grade_demote,0.0,39.039145,2026-05-18,-2.0
q5_inv_6,010170,대한광통신,2026-05-18 10:41:25.996905+09:00,23550.0,8.0,2.39,,,,0,2026-05-18 10:42:04.989168+09:00,23450.0,grade_demote,-0.42462845010615713,38.992263,2026-05-18,-2.0
q5_inv_6,011000,진원생명과학,2026-05-18 09:22:35.007773+09:00,1199.0,6.5,24.9,,,,0,2026-05-18 09:25:04.995535+09:00,1180.0,grade_demote,-1.58465387823186,149.987762,2026-05-18,-2.0
q5_inv_6,021880,메이슨캐피탈,2026-05-18 09:07:56.003561+09:00,189.0,6.0,13.17,,,,0,2026-05-18 09:08:11.017342+09:00,188.0,grade_demote,-0.5291005291005291,15.013781,2026-05-18,-2.0
q5_inv_6,027360,아주IB투자,2026-05-18 09:08:49.995390+09:00,16370.0,10.0,14.4,,,,0,2026-05-18 09:09:07.991253+09:00,16270.0,grade_demote,-0.6108735491753208,17.995863,2026-05-18,-2.0
q5_inv_6,066430,아이로보틱스,2026-05-18 09:12:02.000585+09:00,3750.0,7.5,21.75,,,,0,2026-05-18 09:14:01.993759+09:00,3835.0,grade_demote,2.2666666666666666,119.993174,2026-05-18,-2.0
q5_inv_6,088350,한화생명,2026-05-18 13:20:38.264639+09:00,5720.0,6.0,6.12,,,,0,2026-05-18 13:21:14.264098+09:00,5730.0,grade_demote,0.17482517482517482,35.999459,2026-05-18,-2.0
q5_inv_6,290690,소룩스,2026-05-18 09:05:35.010999+09:00,7170.0,8.0,28.73,,,,0,2026-05-18 09:05:58.988980+09:00,6680.0,stop_loss,-6.834030683403068,23.977981,2026-05-18,-2.0
q5_inv_6,321370,센서뷰,2026-05-18 09:19:14.003207+09:00,3745.0,6.5,24.83,,,,0,2026-05-18 09:21:46.991847+09:00,3800.0,grade_demote,1.4686248331108143,152.98864,2026-05-18,-2.0
p1_r14e,001740,SK네트웍스,2026-05-18 09:22:35.007773+09:00,9330.0,8.0,7.0,,7.612456747404845,,4,2026-05-18 09:22:59.003495+09:00,9400.0,grade_demote,0.7502679528403001,23.995722,2026-05-18,-2.0
p1_r14e,003280,흥아해운,2026-05-18 09:05:35.010999+09:00,2825.0,7.0,3.1,,,,0,2026-05-18 09:05:58.988980+09:00,2845.0,grade_demote,0.7079646017699115,23.977981,2026-05-18,-2.0
p1_r14e,005930,삼성전자,2026-05-18 09:49:53.009203+09:00,272750.0,5.0,0.8300000000000001,,1.2059369202226344,-0.34151520395409296,4,2026-05-18 09:50:14.004431+09:00,273000.0,grade_demote,0.09165902841429881,20.995228,2026-05-18,-2.0
p1_r14e,010170,대한광통신,2026-05-18 10:19:52.991905+09:00,23100.0,5.0,0.43,,0.43478260869565216,-1.6227240640618201,2,2026-05-18 10:20:37.988978+09:00,23100.0,grade_demote,0.0,44.997073,2026-05-18,-2.0
p1_r14e,011000,진원생명과학,2026-05-18 09:21:46.991847+09:00,1175.0,5.5,22.4,,3.070175438596491,,2,2026-05-18 09:22:11.003031+09:00,1174.0,grade_demote,-0.0851063829787234,24.011184,2026-05-18,-2.0
p1_r14e,021880,메이슨캐피탈,2026-05-18 09:07:56.003561+09:00,189.0,6.0,13.17,,,,0,2026-05-18 09:08:11.017342+09:00,188.0,grade_demote,-0.5291005291005291,15.013781,2026-05-18,-2.0
p1_r14e,027360,아주IB투자,2026-05-18 09:08:28.998295+09:00,16170.0,5.0,13.0,,,,0,2026-05-18 09:09:07.991253+09:00,16270.0,grade_demote,0.6184291898577613,38.992958,2026-05-18,-2.0
p1_r14e,066430,아이로보틱스,2026-05-18 09:12:02.000585+09:00,3750.0,7.5,21.75,,12.275449101796406,,4,2026-05-18 09:14:01.993759+09:00,3835.0,grade_demote,2.2666666666666666,119.993174,2026-05-18,-2.0
p1_r14e,088350,한화생명,2026-05-18 13:17:54.264686+09:00,5710.0,5.0,5.94,,0.7054673721340388,-3.953947471979617,3,2026-05-18 13:18:08.264129+09:00,5720.0,grade_demote,0.17513134851138354,13.999443,2026-05-18,-2.0
p1_r14e,290690,소룩스,2026-05-18 09:05:35.010999+09:00,7170.0,8.0,28.73,,,,0,2026-05-18 09:05:58.988980+09:00,6680.0,stop_loss,-6.834030683403068,23.977981,2026-05-18,-2.0
p1_r14e,321370,센서뷰,2026-05-18 09:19:14.003207+09:00,3745.0,6.5,24.83,,,,0,2026-05-18 09:21:46.991847+09:00,3800.0,grade_demote,1.4686248331108143,152.98864,2026-05-18,-2.0
p1_r14f,001740,SK네트웍스,2026-05-18 09:22:35.007773+09:00,9330.0,8.0,7.0,,7.612456747404845,,4,2026-05-18 09:22:59.003495+09:00,9400.0,grade_demote,0.7502679528403001,23.995722,2026-05-18,-2.0
p1_r14f,003280,흥아해운,2026-05-18 09:05:35.010999+09:00,2825.0,7.0,3.1,,,,0,2026-05-18 09:05:58.988980+09:00,2845.0,grade_demote,0.7079646017699115,23.977981,2026-05-18,-2.0
p1_r14f,005930,삼성전자,2026-05-18 09:49:53.009203+09:00,272750.0,5.0,0.8300000000000001,,1.2059369202226344,-0.34151520395409296,4,2026-05-18 09:50:14.004431+09:00,273000.0,grade_demote,0.09165902841429881,20.995228,2026-05-18,-2.0
p1_r14f,010170,대한광통신,2026-05-18 10:19:52.991905+09:00,23100.0,5.0,0.43,,0.43478260869565216,-1.6227240640618201,2,2026-05-18 10:20:37.988978+09:00,23100.0,grade_demote,0.0,44.997073,2026-05-18,-2.0
p1_r14f,011000,진원생명과학,2026-05-18 09:21:46.991847+09:00,1175.0,5.5,22.4,,3.070175438596491,,2,2026-05-18 09:22:11.003031+09:00,1174.0,grade_demote,-0.0851063829787234,24.011184,2026-05-18,-2.0
p1_r14f,021880,메이슨캐피탈,2026-05-18 09:07:56.003561+09:00,189.0,6.0,13.17,,,,0,2026-05-18 09:08:11.017342+09:00,188.0,grade_demote,-0.5291005291005291,15.013781,2026-05-18,-2.0
p1_r14f,027360,아주IB투자,2026-05-18 09:08:28.998295+09:00,16170.0,5.0,13.0,,,,0,2026-05-18 09:09:07.991253+09:00,16270.0,grade_demote,0.6184291898577613,38.992958,2026-05-18,-2.0
p1_r14f,066430,아이로보틱스,2026-05-18 09:11:47.007415+09:00,3740.0,5.5,21.43,,14.90015360983103,,5,2026-05-18 09:14:01.993759+09:00,3835.0,grade_demote,2.5401069518716577,134.986344,2026-05-18,-2.0
p1_r14f,088350,한화생명,2026-05-18 13:17:54.264686+09:00,5710.0,5.0,5.94,,0.7054673721340388,-3.953947471979617,3,2026-05-18 13:18:08.264129+09:00,5720.0,grade_demote,0.17513134851138354,13.999443,2026-05-18,-2.0
p1_r14f,261780,차백신연구소,2026-05-18 11:55:50.265351+09:00,4535.0,5.0,8.1,,6.081871345029239,-4.168749206889192,4,2026-05-18 11:56:06.264163+09:00,4580.0,grade_demote,0.9922822491730982,15.998812000000001,2026-05-18,-2.0
p1_r14f,290690,소룩스,2026-05-18 09:05:35.010999+09:00,7170.0,8.0,28.73,,,,0,2026-05-18 09:05:58.988980+09:00,6680.0,stop_loss,-6.834030683403068,23.977981,2026-05-18,-2.0
p1_r14f,321370,센서뷰,2026-05-18 09:19:14.003207+09:00,3745.0,6.5,24.83,,,,0,2026-05-18 09:21:46.991847+09:00,3800.0,grade_demote,1.4686248331108143,152.98864,2026-05-18,-2.0
p1_r14g,001740,SK네트웍스,2026-05-18 09:22:35.007773+09:00,9330.0,8.0,7.0,,7.612456747404845,,4,2026-05-18 09:22:59.003495+09:00,9400.0,grade_demote,0.7502679528403001,23.995722,2026-05-18,-2.0
p1_r14g,003280,흥아해운,2026-05-18 09:05:35.010999+09:00,2825.0,7.0,3.1,,,,0,2026-05-18 09:05:58.988980+09:00,2845.0,grade_demote,0.7079646017699115,23.977981,2026-05-18,-2.0
p1_r14g,005930,삼성전자,2026-05-18 09:55:37.995830+09:00,274250.0,5.0,1.3900000000000001,,0.09124087591240876,-0.19631581263144768,2,2026-05-18 09:57:14.030384+09:00,276000.0,grade_demote,0.6381039197812215,96.034554,2026-05-18,-2.0
p1_r14g,010170,대한광통신,2026-05-18 10:19:52.991905+09:00,23100.0,5.0,0.43,,0.43478260869565216,-1.6227240640618201,2,2026-05-18 10:20:37.988978+09:00,23100.0,grade_demote,0.0,44.997073,2026-05-18,-2.0
p1_r14g,011000,진원생명과학,2026-05-18 09:21:46.991847+09:00,1175.0,5.5,22.4,,3.070175438596491,,2,2026-05-18 09:22:11.003031+09:00,1174.0,grade_demote,-0.0851063829787234,24.011184,2026-05-18,-2.0
p1_r14g,021880,메이슨캐피탈,2026-05-18 09:07:56.003561+09:00,189.0,6.0,13.17,,,,0,2026-05-18 09:08:11.017342+09:00,188.0,grade_demote,-0.5291005291005291,15.013781,2026-05-18,-2.0
p1_r14g,027360,아주IB투자,2026-05-18 09:08:28.998295+09:00,16170.0,5.0,13.0,,,,0,2026-05-18 09:09:07.991253+09:00,16270.0,grade_demote,0.6184291898577613,38.992958,2026-05-18,-2.0
p1_r14g,066430,아이로보틱스,2026-05-18 09:12:02.000585+09:00,3750.0,7.5,21.75,,12.275449101796406,,4,2026-05-18 09:14:01.993759+09:00,3835.0,grade_demote,2.2666666666666666,119.993174,2026-05-18,-2.0
p1_r14g,088350,한화생명,2026-05-18 13:17:54.264686+09:00,5710.0,5.0,5.94,,0.7054673721340388,-3.953947471979617,3,2026-05-18 13:18:08.264129+09:00,5720.0,grade_demote,0.17513134851138354,13.999443,2026-05-18,-2.0
p1_r14g,261780,차백신연구소,2026-05-18 11:59:56.267649+09:00,4795.0,5.0,14.3,,9.225512528473805,-4.317541038530881,3,2026-05-18 12:00:14.265258+09:00,4810.0,grade_demote,0.31282586027111575,17.997609,2026-05-18,-2.0
p1_r14g,290690,소룩스,2026-05-18 09:05:35.010999+09:00,7170.0,8.0,28.73,,,,0,2026-05-18 09:05:58.988980+09:00,6680.0,stop_loss,-6.834030683403068,23.977981,2026-05-18,-2.0
p1_r14g,321370,센서뷰,2026-05-18 09:19:14.003207+09:00,3745.0,6.5,24.83,,,,0,2026-05-18 09:21:46.991847+09:00,3800.0,grade_demote,1.4686248331108143,152.98864,2026-05-18,-2.0
p1_r14h,001740,SK네트웍스,2026-05-18 09:22:35.007773+09:00,9330.0,8.0,7.0,,7.612456747404845,,4,2026-05-18 09:22:59.003495+09:00,9400.0,grade_demote,0.7502679528403001,23.995722,2026-05-18,-2.0
p1_r14h,003280,흥아해운,2026-05-18 09:05:35.010999+09:00,2825.0,7.0,3.1,,,,0,2026-05-18 09:05:58.988980+09:00,2845.0,grade_demote,0.7079646017699115,23.977981,2026-05-18,-2.0
p1_r14h,005930,삼성전자,2026-05-18 09:49:53.009203+09:00,272750.0,5.0,0.8300000000000001,,1.2059369202226344,-0.34151520395409296,4,2026-05-18 09:50:14.004431+09:00,273000.0,grade_demote,0.09165902841429881,20.995228,2026-05-18,-2.0
p1_r14h,010170,대한광통신,2026-05-18 10:19:52.991905+09:00,23100.0,5.0,0.43,,0.43478260869565216,-1.6227240640618201,2,2026-05-18 10:20:37.988978+09:00,23100.0,grade_demote,0.0,44.997073,2026-05-18,-2.0
p1_r14h,011000,진원생명과학,2026-05-18 09:21:46.991847+09:00,1175.0,5.5,22.4,,3.070175438596491,,2,2026-05-18 09:22:11.003031+09:00,1174.0,grade_demote,-0.0851063829787234,24.011184,2026-05-18,-2.0
p1_r14h,021880,메이슨캐피탈,2026-05-18 09:07:56.003561+09:00,189.0,6.0,13.17,,,,0,2026-05-18 09:08:11.017342+09:00,188.0,grade_demote,-0.5291005291005291,15.013781,2026-05-18,-2.0
p1_r14h,027360,아주IB투자,2026-05-18 09:08:28.998295+09:00,16170.0,5.0,13.0,,,,0,2026-05-18 09:09:07.991253+09:00,16270.0,grade_demote,0.6184291898577613,38.992958,2026-05-18,-2.0
p1_r14h,066430,아이로보틱스,2026-05-18 09:11:47.007415+09:00,3740.0,5.5,21.43,,14.90015360983103,,5,2026-05-18 09:14:01.993759+09:00,3835.0,grade_demote,2.5401069518716577,134.986344,2026-05-18,-2.0
p1_r14h,088350,한화생명,2026-05-18 13:17:54.264686+09:00,5710.0,5.0,5.94,,0.7054673721340388,-3.953947471979617,3,2026-05-18 13:18:08.264129+09:00,5720.0,grade_demote,0.17513134851138354,13.999443,2026-05-18,-2.0
p1_r14h,261780,차백신연구소,2026-05-18 11:55:50.265351+09:00,4535.0,5.0,8.1,,6.081871345029239,-4.168749206889192,4,2026-05-18 11:56:06.264163+09:00,4580.0,grade_demote,0.9922822491730982,15.998812000000001,2026-05-18,-2.0
p1_r14h,290690,소룩스,2026-05-18 09:05:35.010999+09:00,7170.0,8.0,28.73,,,,0,2026-05-18 09:05:58.988980+09:00,6680.0,stop_loss,-6.834030683403068,23.977981,2026-05-18,-2.0
p1_r14h,321370,센서뷰,2026-05-18 09:19:14.003207+09:00,3745.0,6.5,24.83,,,,0,2026-05-18 09:21:46.991847+09:00,3800.0,grade_demote,1.4686248331108143,152.98864,2026-05-18,-2.0
p1_full,001740,SK네트웍스,2026-05-18 09:22:35.007773+09:00,9330.0,8.0,7.0,,7.612456747404845,,4,2026-05-18 09:22:59.003495+09:00,9400.0,grade_demote,0.7502679528403001,23.995722,2026-05-18,-2.0
p1_full,003280,흥아해운,2026-05-18 09:05:35.010999+09:00,2825.0,7.0,3.1,,,,0,2026-05-18 09:05:58.988980+09:00,2845.0,grade_demote,0.7079646017699115,23.977981,2026-05-18,-2.0
p1_full,005930,삼성전자,2026-05-18 09:55:37.995830+09:00,274250.0,5.0,1.3900000000000001,,0.09124087591240876,-0.19631581263144768,2,2026-05-18 09:57:14.030384+09:00,276000.0,grade_demote,0.6381039197812215,96.034554,2026-05-18,-2.0
p1_full,010170,대한광통신,2026-05-18 10:19:52.991905+09:00,23100.0,5.0,0.43,,0.43478260869565216,-1.6227240640618201,2,2026-05-18 10:20:37.988978+09:00,23100.0,grade_demote,0.0,44.997073,2026-05-18,-2.0
p1_full,011000,진원생명과학,2026-05-18 09:21:46.991847+09:00,1175.0,5.5,22.4,,3.070175438596491,,2,2026-05-18 09:22:11.003031+09:00,1174.0,grade_demote,-0.0851063829787234,24.011184,2026-05-18,-2.0
p1_full,021880,메이슨캐피탈,2026-05-18 09:07:56.003561+09:00,189.0,6.0,13.17,,,,0,2026-05-18 09:08:11.017342+09:00,188.0,grade_demote,-0.5291005291005291,15.013781,2026-05-18,-2.0
p1_full,027360,아주IB투자,2026-05-18 09:08:28.998295+09:00,16170.0,5.0,13.0,,,,0,2026-05-18 09:09:07.991253+09:00,16270.0,grade_demote,0.6184291898577613,38.992958,2026-05-18,-2.0
p1_full,066430,아이로보틱스,2026-05-18 09:13:02.006823+09:00,3750.0,7.5,21.75,,7.4498567335243555,,3,2026-05-18 09:14:01.993759+09:00,3835.0,grade_demote,2.2666666666666666,59.986936,2026-05-18,-2.0
p1_full,088350,한화생명,2026-05-18 13:17:54.264686+09:00,5710.0,5.0,5.94,,0.7054673721340388,-3.953947471979617,3,2026-05-18 13:18:08.264129+09:00,5720.0,grade_demote,0.17513134851138354,13.999443,2026-05-18,-2.0
p1_full,290690,소룩스,2026-05-18 09:05:35.010999+09:00,7170.0,8.0,28.73,,,,0,2026-05-18 09:05:58.988980+09:00,6680.0,stop_loss,-6.834030683403068,23.977981,2026-05-18,-2.0
p1_full,321370,센서뷰,2026-05-18 09:19:14.003207+09:00,3745.0,6.5,24.83,,,,0,2026-05-18 09:21:46.991847+09:00,3800.0,grade_demote,1.4686248331108143,152.98864,2026-05-18,-2.0
p0_p1_combo,001740,SK네트웍스,2026-05-18 09:22:35.007773+09:00,9330.0,8.0,7.0,,7.612456747404845,,4,2026-05-18 09:22:59.003495+09:00,9400.0,grade_demote,0.7502679528403001,23.995722,2026-05-18,-2.0
p0_p1_combo,003280,흥아해운,2026-05-18 09:05:35.010999+09:00,2825.0,7.0,3.1,,,,0,2026-05-18 09:05:58.988980+09:00,2845.0,grade_demote,0.7079646017699115,23.977981,2026-05-18,-2.0
p0_p1_combo,005930,삼성전자,2026-05-18 09:35:47.005698+09:00,271750.0,4.0,0.46,,-0.4578754578754579,-1.5845428983002614,2,2026-05-18 09:36:11.008996+09:00,271500.0,grade_demote,-0.09199632014719411,24.003298,2026-05-18,-2.0
p0_p1_combo,010170,대한광통신,2026-05-18 10:19:52.991905+09:00,23100.0,5.0,0.43,,0.43478260869565216,-1.6227240640618201,2,2026-05-18 10:20:37.988978+09:00,23100.0,grade_demote,0.0,44.997073,2026-05-18,-2.0
p0_p1_combo,011000,진원생명과학,2026-05-18 09:21:46.991847+09:00,1175.0,5.5,22.4,,3.070175438596491,,2,2026-05-18 09:22:11.003031+09:00,1174.0,grade_demote,-0.0851063829787234,24.011184,2026-05-18,-2.0
p0_p1_combo,021880,메이슨캐피탈,2026-05-18 09:07:56.003561+09:00,189.0,6.0,13.17,,,,0,2026-05-18 09:08:11.017342+09:00,188.0,grade_demote,-0.5291005291005291,15.013781,2026-05-18,-2.0
p0_p1_combo,027360,아주IB투자,2026-05-18 09:08:28.998295+09:00,16170.0,5.0,13.0,,,,0,2026-05-18 09:09:07.991253+09:00,16270.0,grade_demote,0.6184291898577613,38.992958,2026-05-18,-2.0
p0_p1_combo,066430,아이로보틱스,2026-05-18 09:12:02.000585+09:00,3750.0,7.5,21.75,,12.275449101796406,,4,2026-05-18 09:14:01.993759+09:00,3835.0,grade_demote,2.2666666666666666,119.993174,2026-05-18,-2.0
p0_p1_combo,088350,한화생명,2026-05-18 13:17:54.264686+09:00,5710.0,5.0,5.94,,0.7054673721340388,-3.953947471979617,3,2026-05-18 13:18:08.264129+09:00,5720.0,grade_demote,0.17513134851138354,13.999443,2026-05-18,-2.0
p0_p1_combo,261780,차백신연구소,2026-05-18 11:59:56.267649+09:00,4795.0,5.0,14.3,,9.225512528473805,-4.317541038530881,3,2026-05-18 12:00:14.265258+09:00,4810.0,grade_demote,0.31282586027111575,17.997609,2026-05-18,-2.0
p0_p1_combo,290690,소룩스,2026-05-18 09:05:35.010999+09:00,7170.0,8.0,28.73,,,,0,2026-05-18 09:05:58.988980+09:00,6680.0,stop_loss,-6.834030683403068,23.977981,2026-05-18,-2.0
p0_p1_combo,321370,센서뷰,2026-05-18 09:18:31.994402+09:00,3600.0,4.0,20.0,,,,0,2026-05-18 09:18:50.000363+09:00,3640.0,grade_demote,1.1111111111111112,18.005961,2026-05-18,-2.0
kl_only,001740,SK네트웍스,2026-05-18 09:22:35.007773+09:00,9330.0,8.0,7.0,,7.612456747404845,,4,2026-05-18 09:22:59.003495+09:00,9400.0,grade_demote,0.7502679528403001,23.995722,2026-05-18,-2.0
kl_only,003280,흥아해운,2026-05-18 09:05:35.010999+09:00,2825.0,7.0,3.1,,,,0,2026-05-18 09:05:58.988980+09:00,2845.0,grade_demote,0.7079646017699115,23.977981,2026-05-18,-2.0
kl_only,005930,삼성전자,2026-05-18 09:56:34.991239+09:00,276000.0,7.0,2.03,,1.0064043915827996,0.1685148697481703,3,2026-05-18 09:57:14.030384+09:00,276000.0,grade_demote,0.0,39.039145,2026-05-18,-2.0
kl_only,010170,대한광통신,2026-05-18 10:41:25.996905+09:00,23550.0,8.0,2.39,,4.434589800443459,1.143377358012089,4,2026-05-18 10:41:46.994655+09:00,23550.0,grade_demote,0.0,20.99775,2026-05-18,-2.0
kl_only,011000,진원생명과학,2026-05-18 10:34:23.000103+09:00,1082.0,5.0,12.71,,-0.642791551882461,-1.1528770666497843,2,2026-05-18 10:35:07.995238+09:00,1077.0,grade_demote,-0.46210720887245843,44.995135,2026-05-18,-2.0
kl_only,021880,메이슨캐피탈,2026-05-18 09:19:34.990003+09:00,190.0,7.0,13.77,,7.344632768361582,,3,2026-05-18 09:19:58.990997+09:00,187.0,grade_demote,-1.5789473684210527,24.000994,2026-05-18,-2.0
kl_only,027360,아주IB투자,2026-05-18 09:08:49.995390+09:00,16370.0,10.0,14.4,,,,0,2026-05-18 09:09:07.991253+09:00,16270.0,grade_demote,-0.6108735491753208,17.995863,2026-05-18,-2.0
kl_only,066430,아이로보틱스,2026-05-18 11:16:58.269530+09:00,3585.0,6.0,16.4,,0.7022471910112359,-1.6869082885730353,2,2026-05-18 11:17:12.264203+09:00,3600.0,grade_demote,0.41841004184100417,13.994673,2026-05-18,-2.0
kl_only,088350,한화생명,2026-05-18 13:20:54.264313+09:00,5730.0,7.0,6.31,,0.8802816901408451,0.15823718909659773,3,2026-05-18 13:21:14.264098+09:00,5730.0,grade_demote,0.0,19.999785,2026-05-18,-2.0
kl_only,290690,소룩스,2026-05-18 10:21:23.012628+09:00,6735.0,6.5,20.92,,5.070202808112325,0.34099399456410273,4,2026-05-18 10:22:28.997471+09:00,6720.0,grade_demote,-0.22271714922048996,65.984843,2026-05-18,-2.0
kl_only,321370,센서뷰,2026-05-18 09:20:37.994170+09:00,3800.0,9.5,26.67,,,,0,2026-05-18 09:21:46.991847+09:00,3800.0,grade_demote,0.0,68.997677,2026-05-18,-2.0
p1_plus_kl,001740,SK네트웍스,2026-05-18 09:23:37.994406+09:00,9510.0,8.0,9.06,,7.094594594594595,,3,2026-05-18 09:23:59.006483+09:00,9450.0,grade_demote,-0.6309148264984227,21.012077,2026-05-18,-2.0
p1_plus_kl,003280,흥아해운,2026-05-18 09:05:35.010999+09:00,2825.0,7.0,3.1,,,,0,2026-05-18 09:05:58.988980+09:00,2845.0,grade_demote,0.7079646017699115,23.977981,2026-05-18,-2.0
