variant,code,name,entry_ts,entry_price,entry_score,exit_ts,exit_price,exit_reason,pnl_pct,holding_sec,date,stop
q5_lower_4,321370,센서뷰,2026-05-19 11:19:30.161176+09:00,3945.0,5.0,2026-05-19 11:20:00.161194+09:00,3940.0,grade_demote,-0.12674271229404308,30.000018,2026-05-19,-1.5
q5_inv_6,003280,흥아해운,2026-05-19 09:46:26.161051+09:00,2785.0,6.0,2026-05-19 09:46:32.161073+09:00,2785.0,grade_demote,0.0,6.000022,2026-05-19,-2.0
q5_inv_6,011000,진원생명과학,2026-05-19 09:43:52.161094+09:00,1333.0,6.0,2026-05-19 09:44:00.161147+09:00,1331.0,grade_demote,-0.15003750937734434,8.000053,2026-05-19,-2.0
q5_inv_6,021880,메이슨캐피탈,2026-05-19 10:29:44.161144+09:00,264.0,6.5,2026-05-19 10:29:50.161151+09:00,262.0,grade_demote,-0.7575757575757576,6.000007,2026-05-19,-2.0
q5_inv_6,027360,아주IB투자,2026-05-19 11:50:42.161111+09:00,17520.0,6.0,2026-05-19 11:51:00.161071+09:00,17520.0,grade_demote,0.0,17.99996,2026-05-19,-2.0
q5_inv_6,066430,아이로보틱스,2026-05-19 09:40:36.161057+09:00,4680.0,7.0,2026-05-19 09:41:02.161064+09:00,4725.0,grade_demote,0.9615384615384616,26.000007,2026-05-19,-2.0
q5_inv_6,086960,MDS테크,2026-05-19 11:03:36.161026+09:00,3600.0,7.0,2026-05-19 11:04:02.161086+09:00,3645.0,grade_demote,1.25,26.00006,2026-05-19,-2.0
q5_inv_6,177350,베셀,2026-05-19 13:56:24.161042+09:00,1273.0,6.0,2026-05-19 13:56:31.942670+09:00,1270.0,grade_demote,-0.2356637863315004,7.7816279999999995,2026-05-19,-2.0
q5_inv_6,203650,드림시큐리티,2026-05-19 09:44:48.161111+09:00,3645.0,7.0,2026-05-19 09:45:01.507523+09:00,3650.0,grade_demote,0.1371742112482853,13.346412,2026-05-19,-2.0
q5_inv_6,261780,차백신연구소,2026-05-19 13:46:44.161100+09:00,3970.0,7.0,2026-05-19 13:46:51.769339+09:00,3970.0,grade_demote,0.0,7.608239,2026-05-19,-2.0
q5_inv_6,290690,소룩스,2026-05-19 09:52:12.161082+09:00,6370.0,7.0,2026-05-19 09:52:18.161046+09:00,6410.0,grade_demote,0.6279434850863422,5.999964,2026-05-19,-2.0
q5_inv_6,003280,흥아해운,2026-05-19 09:46:26.161051+09:00,2785.0,6.0,2026-05-19 09:46:32.161073+09:00,2785.0,grade_demote,0.0,6.000022,2026-05-19,-1.5
q5_inv_6,011000,진원생명과학,2026-05-19 09:43:52.161094+09:00,1333.0,6.0,2026-05-19 09:44:00.161147+09:00,1331.0,grade_demote,-0.15003750937734434,8.000053,2026-05-19,-1.5
q5_inv_6,021880,메이슨캐피탈,2026-05-19 10:29:44.161144+09:00,264.0,6.5,2026-05-19 10:29:50.161151+09:00,262.0,grade_demote,-0.7575757575757576,6.000007,2026-05-19,-1.5
q5_inv_6,027360,아주IB투자,2026-05-19 11:50:42.161111+09:00,17520.0,6.0,2026-05-19 11:51:00.161071+09:00,17520.0,grade_demote,0.0,17.99996,2026-05-19,-1.5
q5_inv_6,066430,아이로보틱스,2026-05-19 09:40:36.161057+09:00,4680.0,7.0,2026-05-19 09:41:02.161064+09:00,4725.0,grade_demote,0.9615384615384616,26.000007,2026-05-19,-1.5
q5_inv_6,086960,MDS테크,2026-05-19 11:03:36.161026+09:00,3600.0,7.0,2026-05-19 11:04:02.161086+09:00,3645.0,grade_demote,1.25,26.00006,2026-05-19,-1.5
q5_inv_6,177350,베셀,2026-05-19 13:56:24.161042+09:00,1273.0,6.0,2026-05-19 13:56:31.942670+09:00,1270.0,grade_demote,-0.2356637863315004,7.7816279999999995,2026-05-19,-1.5
q5_inv_6,203650,드림시큐리티,2026-05-19 09:44:48.161111+09:00,3645.0,7.0,2026-05-19 09:45:01.507523+09:00,3650.0,grade_demote,0.1371742112482853,13.346412,2026-05-19,-1.5
q5_inv_6,261780,차백신연구소,2026-05-19 13:46:44.161100+09:00,3970.0,7.0,2026-05-19 13:46:51.769339+09:00,3970.0,grade_demote,0.0,7.608239,2026-05-19,-1.5
q5_inv_6,290690,소룩스,2026-05-19 09:52:12.161082+09:00,6370.0,7.0,2026-05-19 09:52:18.161046+09:00,6410.0,grade_demote,0.6279434850863422,5.999964,2026-05-19,-1.5
q5_inv_7,003280,흥아해운,2026-05-19 09:50:30.161142+09:00,2785.0,7.0,2026-05-19 09:50:48.161067+09:00,2800.0,grade_demote,0.5385996409335727,17.999925,2026-05-19,-2.0
q5_inv_7,011000,진원생명과학,2026-05-19 10:05:32.161079+09:00,1314.0,7.5,2026-05-19 10:05:52.161083+09:00,1312.0,grade_demote,-0.15220700152207,20.000004,2026-05-19,-2.0
q5_inv_7,066430,아이로보틱스,2026-05-19 09:40:36.161057+09:00,4680.0,7.0,2026-05-19 09:41:02.161064+09:00,4725.0,grade_demote,0.9615384615384616,26.000007,2026-05-19,-2.0
q5_inv_7,086960,MDS테크,2026-05-19 11:03:36.161026+09:00,3600.0,7.0,2026-05-19 11:04:02.161086+09:00,3645.0,grade_demote,1.25,26.00006,2026-05-19,-2.0
q5_inv_7,203650,드림시큐리티,2026-05-19 09:44:48.161111+09:00,3645.0,7.0,2026-05-19 09:45:01.507523+09:00,3650.0,grade_demote,0.1371742112482853,13.346412,2026-05-19,-2.0
q5_inv_7,261780,차백신연구소,2026-05-19 13:46:44.161100+09:00,3970.0,7.0,2026-05-19 13:46:51.769339+09:00,3970.0,grade_demote,0.0,7.608239,2026-05-19,-2.0
q5_inv_7,290690,소룩스,2026-05-19 09:52:12.161082+09:00,6370.0,7.0,2026-05-19 09:52:18.161046+09:00,6410.0,grade_demote,0.6279434850863422,5.999964,2026-05-19,-2.0
q5_inv_7,003280,흥아해운,2026-05-19 09:50:30.161142+09:00,2785.0,7.0,2026-05-19 09:50:48.161067+09:00,2800.0,grade_demote,0.5385996409335727,17.999925,2026-05-19,-1.5
q5_inv_7,011000,진원생명과학,2026-05-19 10:05:32.161079+09:00,1314.0,7.5,2026-05-19 10:05:52.161083+09:00,1312.0,grade_demote,-0.15220700152207,20.000004,2026-05-19,-1.5
q5_inv_7,066430,아이로보틱스,2026-05-19 09:40:36.161057+09:00,4680.0,7.0,2026-05-19 09:41:02.161064+09:00,4725.0,grade_demote,0.9615384615384616,26.000007,2026-05-19,-1.5
q5_inv_7,086960,MDS테크,2026-05-19 11:03:36.161026+09:00,3600.0,7.0,2026-05-19 11:04:02.161086+09:00,3645.0,grade_demote,1.25,26.00006,2026-05-19,-1.5
q5_inv_7,203650,드림시큐리티,2026-05-19 09:44:48.161111+09:00,3645.0,7.0,2026-05-19 09:45:01.507523+09:00,3650.0,grade_demote,0.1371742112482853,13.346412,2026-05-19,-1.5
q5_inv_7,261780,차백신연구소,2026-05-19 13:46:44.161100+09:00,3970.0,7.0,2026-05-19 13:46:51.769339+09:00,3970.0,grade_demote,0.0,7.608239,2026-05-19,-1.5
q5_inv_7,290690,소룩스,2026-05-19 09:52:12.161082+09:00,6370.0,7.0,2026-05-19 09:52:18.161046+09:00,6410.0,grade_demote,0.6279434850863422,5.999964,2026-05-19,-1.5
r14i_dist_high,003280,흥아해운,2026-05-19 09:46:26.161051+09:00,2785.0,6.0,2026-05-19 09:46:52.161112+09:00,2775.0,grade_demote,-0.3590664272890485,26.000061,2026-05-19,-2.0
r14i_dist_high,005930,삼성전자,2026-05-19 14:37:52.161134+09:00,281250.0,5.0,2026-05-19 14:38:00.161090+09:00,280500.0,grade_demote,-0.26666666666666666,7.999956,2026-05-19,-2.0
r14i_dist_high,011000,진원생명과학,2026-05-19 09:33:12.161190+09:00,1331.0,5.0,2026-05-19 09:34:00.161123+09:00,1337.0,grade_demote,0.4507888805409466,47.999933,2026-05-19,-2.0
r14i_dist_high,021880,메이슨캐피탈,2026-05-19 10:29:24.161054+09:00,264.0,5.5,2026-05-19 10:29:50.161151+09:00,262.0,grade_demote,-0.7575757575757576,26.000097,2026-05-19,-2.0
r14i_dist_high,027360,아주IB투자,2026-05-19 10:37:18.161093+09:00,17690.0,5.5,2026-05-19 10:37:26.002049+09:00,17720.0,grade_demote,0.1695873374788016,7.840956,2026-05-19,-2.0
r14i_dist_high,066430,아이로보틱스,2026-05-19 09:38:14.161117+09:00,4620.0,5.0,2026-05-19 09:38:20.161084+09:00,4610.0,grade_demote,-0.21645021645021645,5.999967,2026-05-19,-2.0
r14i_dist_high,086960,MDS테크,2026-05-19 11:03:30.161093+09:00,3590.0,5.0,2026-05-19 11:04:02.161086+09:00,3645.0,grade_demote,1.532033426183844,31.999993,2026-05-19,-2.0
r14i_dist_high,088350,한화생명,2026-05-19 09:33:06.161055+09:00,6100.0,5.0,2026-05-19 09:33:12.161190+09:00,6090.0,grade_demote,-0.16393442622950818,6.000135,2026-05-19,-2.0
r14i_dist_high,142280,녹십자엠에스,2026-05-19 13:17:24.161353+09:00,4735.0,5.0,2026-05-19 13:17:44.161118+09:00,4700.0,grade_demote,-0.7391763463569165,19.999765,2026-05-19,-2.0
r14i_dist_high,177350,베셀,2026-05-19 13:28:21.451934+09:00,1213.0,5.0,2026-05-19 13:28:55.482091+09:00,1201.0,grade_demote,-0.9892827699917559,34.030157,2026-05-19,-2.0
r14i_dist_high,203650,드림시큐리티,2026-05-19 09:44:48.161111+09:00,3645.0,7.0,2026-05-19 09:45:01.507523+09:00,3650.0,grade_demote,0.1371742112482853,13.346412,2026-05-19,-2.0
r14i_dist_high,261780,차백신연구소,2026-05-19 13:44:50.161108+09:00,3930.0,5.0,2026-05-19 13:44:56.161239+09:00,3895.0,grade_demote,-0.8905852417302799,6.000131,2026-05-19,-2.0
r14i_dist_high,274090,켄코아에어로스페이스,2026-05-19 11:54:56.161281+09:00,27100.0,5.0,2026-05-19 11:55:02.161079+09:00,27100.0,grade_demote,0.0,5.999798,2026-05-19,-2.0
r14i_dist_high,290690,소룩스,2026-05-19 09:46:52.161112+09:00,5890.0,5.0,2026-05-19 09:47:04.161044+09:00,5860.0,grade_demote,-0.5093378607809848,11.999932,2026-05-19,-2.0
r14i_dist_high,307870,비투엔,2026-05-19 09:57:02.161151+09:00,1359.0,5.0,2026-05-19 09:57:16.161095+09:00,1352.0,grade_demote,-0.515084621044886,13.999944,2026-05-19,-2.0
r14i_dist_high,321370,센서뷰,2026-05-19 11:19:30.161176+09:00,3945.0,5.0,2026-05-19 11:20:00.161194+09:00,3940.0,grade_demote,-0.12674271229404308,30.000018,2026-05-19,-2.0
r14i_dist_high,003280,흥아해운,2026-05-19 09:46:26.161051+09:00,2785.0,6.0,2026-05-19 09:46:52.161112+09:00,2775.0,grade_demote,-0.3590664272890485,26.000061,2026-05-19,-1.5
r14i_dist_high,005930,삼성전자,2026-05-19 14:37:52.161134+09:00,281250.0,5.0,2026-05-19 14:38:00.161090+09:00,280500.0,grade_demote,-0.26666666666666666,7.999956,2026-05-19,-1.5
r14i_dist_high,011000,진원생명과학,2026-05-19 09:33:12.161190+09:00,1331.0,5.0,2026-05-19 09:34:00.161123+09:00,1337.0,grade_demote,0.4507888805409466,47.999933,2026-05-19,-1.5
r14i_dist_high,021880,메이슨캐피탈,2026-05-19 10:29:24.161054+09:00,264.0,5.5,2026-05-19 10:29:50.161151+09:00,262.0,grade_demote,-0.7575757575757576,26.000097,2026-05-19,-1.5
r14i_dist_high,027360,아주IB투자,2026-05-19 10:37:18.161093+09:00,17690.0,5.5,2026-05-19 10:37:26.002049+09:00,17720.0,grade_demote,0.1695873374788016,7.840956,2026-05-19,-1.5
r14i_dist_high,066430,아이로보틱스,2026-05-19 09:38:14.161117+09:00,4620.0,5.0,2026-05-19 09:38:20.161084+09:00,4610.0,grade_demote,-0.21645021645021645,5.999967,2026-05-19,-1.5
r14i_dist_high,086960,MDS테크,2026-05-19 11:03:30.161093+09:00,3590.0,5.0,2026-05-19 11:04:02.161086+09:00,3645.0,grade_demote,1.532033426183844,31.999993,2026-05-19,-1.5
r14i_dist_high,088350,한화생명,2026-05-19 09:33:06.161055+09:00,6100.0,5.0,2026-05-19 09:33:12.161190+09:00,6090.0,grade_demote,-0.16393442622950818,6.000135,2026-05-19,-1.5
r14i_dist_high,142280,녹십자엠에스,2026-05-19 13:17:24.161353+09:00,4735.0,5.0,2026-05-19 13:17:44.161118+09:00,4700.0,grade_demote,-0.7391763463569165,19.999765,2026-05-19,-1.5
r14i_dist_high,177350,베셀,2026-05-19 13:28:21.451934+09:00,1213.0,5.0,2026-05-19 13:28:55.482091+09:00,1201.0,grade_demote,-0.9892827699917559,34.030157,2026-05-19,-1.5
r14i_dist_high,203650,드림시큐리티,2026-05-19 09:44:48.161111+09:00,3645.0,7.0,2026-05-19 09:45:01.507523+09:00,3650.0,grade_demote,0.1371742112482853,13.346412,2026-05-19,-1.5
r14i_dist_high,261780,차백신연구소,2026-05-19 13:44:50.161108+09:00,3930.0,5.0,2026-05-19 13:44:56.161239+09:00,3895.0,grade_demote,-0.8905852417302799,6.000131,2026-05-19,-1.5
r14i_dist_high,274090,켄코아에어로스페이스,2026-05-19 11:54:56.161281+09:00,27100.0,5.0,2026-05-19 11:55:02.161079+09:00,27100.0,grade_demote,0.0,5.999798,2026-05-19,-1.5
r14i_dist_high,290690,소룩스,2026-05-19 09:46:52.161112+09:00,5890.0,5.0,2026-05-19 09:47:04.161044+09:00,5860.0,grade_demote,-0.5093378607809848,11.999932,2026-05-19,-1.5
r14i_dist_high,307870,비투엔,2026-05-19 09:57:02.161151+09:00,1359.0,5.0,2026-05-19 09:57:16.161095+09:00,1352.0,grade_demote,-0.515084621044886,13.999944,2026-05-19,-1.5
r14i_dist_high,321370,센서뷰,2026-05-19 11:19:30.161176+09:00,3945.0,5.0,2026-05-19 11:20:00.161194+09:00,3940.0,grade_demote,-0.12674271229404308,30.000018,2026-05-19,-1.5
r14j_consolidation,003280,흥아해운,2026-05-19 09:46:26.161051+09:00,2785.0,6.0,2026-05-19 09:46:52.161112+09:00,2775.0,grade_demote,-0.3590664272890485,26.000061,2026-05-19,-2.0
r14j_consolidation,005930,삼성전자,2026-05-19 14:37:52.161134+09:00,281250.0,5.0,2026-05-19 14:38:00.161090+09:00,280500.0,grade_demote,-0.26666666666666666,7.999956,2026-05-19,-2.0
r14j_consolidation,011000,진원생명과학,2026-05-19 09:33:12.161190+09:00,1331.0,5.0,2026-05-19 09:34:00.161123+09:00,1337.0,grade_demote,0.4507888805409466,47.999933,2026-05-19,-2.0
r14j_consolidation,021880,메이슨캐피탈,2026-05-19 10:29:24.161054+09:00,264.0,5.5,2026-05-19 10:29:50.161151+09:00,262.0,grade_demote,-0.7575757575757576,26.000097,2026-05-19,-2.0
r14j_consolidation,027360,아주IB투자,2026-05-19 10:37:18.161093+09:00,17690.0,5.5,2026-05-19 10:37:26.002049+09:00,17720.0,grade_demote,0.1695873374788016,7.840956,2026-05-19,-2.0
r14j_consolidation,066430,아이로보틱스,2026-05-19 09:38:14.161117+09:00,4620.0,5.0,2026-05-19 09:38:20.161084+09:00,4610.0,grade_demote,-0.21645021645021645,5.999967,2026-05-19,-2.0
r14j_consolidation,086960,MDS테크,2026-05-19 11:03:30.161093+09:00,3590.0,5.0,2026-05-19 11:04:02.161086+09:00,3645.0,grade_demote,1.532033426183844,31.999993,2026-05-19,-2.0
r14j_consolidation,088350,한화생명,2026-05-19 09:33:06.161055+09:00,6100.0,5.0,2026-05-19 09:33:12.161190+09:00,6090.0,grade_demote,-0.16393442622950818,6.000135,2026-05-19,-2.0
r14j_consolidation,142280,녹십자엠에스,2026-05-19 13:17:24.161353+09:00,4735.0,5.0,2026-05-19 13:17:44.161118+09:00,4700.0,grade_demote,-0.7391763463569165,19.999765,2026-05-19,-2.0
r14j_consolidation,177350,베셀,2026-05-19 13:28:21.451934+09:00,1213.0,5.0,2026-05-19 13:28:55.482091+09:00,1201.0,grade_demote,-0.9892827699917559,34.030157,2026-05-19,-2.0
r14j_consolidation,203650,드림시큐리티,2026-05-19 09:44:48.161111+09:00,3645.0,7.0,2026-05-19 09:45:01.507523+09:00,3650.0,grade_demote,0.1371742112482853,13.346412,2026-05-19,-2.0
r14j_consolidation,261780,차백신연구소,2026-05-19 13:44:50.161108+09:00,3930.0,5.0,2026-05-19 13:44:56.161239+09:00,3895.0,grade_demote,-0.8905852417302799,6.000131,2026-05-19,-2.0
r14j_consolidation,274090,켄코아에어로스페이스,2026-05-19 11:54:56.161281+09:00,27100.0,5.0,2026-05-19 11:55:02.161079+09:00,27100.0,grade_demote,0.0,5.999798,2026-05-19,-2.0
r14j_consolidation,290690,소룩스,2026-05-19 09:46:52.161112+09:00,5890.0,5.0,2026-05-19 09:47:04.161044+09:00,5860.0,grade_demote,-0.5093378607809848,11.999932,2026-05-19,-2.0
r14j_consolidation,307870,비투엔,2026-05-19 09:57:02.161151+09:00,1359.0,5.0,2026-05-19 09:57:16.161095+09:00,1352.0,grade_demote,-0.515084621044886,13.999944,2026-05-19,-2.0
r14j_consolidation,321370,센서뷰,2026-05-19 11:19:30.161176+09:00,3945.0,5.0,2026-05-19 11:20:00.161194+09:00,3940.0,grade_demote,-0.12674271229404308,30.000018,2026-05-19,-2.0
r14j_consolidation,003280,흥아해운,2026-05-19 09:46:26.161051+09:00,2785.0,6.0,2026-05-19 09:46:52.161112+09:00,2775.0,grade_demote,-0.3590664272890485,26.000061,2026-05-19,-1.5
r14j_consolidation,005930,삼성전자,2026-05-19 14:37:52.161134+09:00,281250.0,5.0,2026-05-19 14:38:00.161090+09:00,280500.0,grade_demote,-0.26666666666666666,7.999956,2026-05-19,-1.5
r14j_consolidation,011000,진원생명과학,2026-05-19 09:33:12.161190+09:00,1331.0,5.0,2026-05-19 09:34:00.161123+09:00,1337.0,grade_demote,0.4507888805409466,47.999933,2026-05-19,-1.5
r14j_consolidation,021880,메이슨캐피탈,2026-05-19 10:29:24.161054+09:00,264.0,5.5,2026-05-19 10:29:50.161151+09:00,262.0,grade_demote,-0.7575757575757576,26.000097,2026-05-19,-1.5
r14j_consolidation,027360,아주IB투자,2026-05-19 10:37:18.161093+09:00,17690.0,5.5,2026-05-19 10:37:26.002049+09:00,17720.0,grade_demote,0.1695873374788016,7.840956,2026-05-19,-1.5
r14j_consolidation,066430,아이로보틱스,2026-05-19 09:38:14.161117+09:00,4620.0,5.0,2026-05-19 09:38:20.161084+09:00,4610.0,grade_demote,-0.21645021645021645,5.999967,2026-05-19,-1.5
r14j_consolidation,086960,MDS테크,2026-05-19 11:03:30.161093+09:00,3590.0,5.0,2026-05-19 11:04:02.161086+09:00,3645.0,grade_demote,1.532033426183844,31.999993,2026-05-19,-1.5
r14j_consolidation,088350,한화생명,2026-05-19 09:33:06.161055+09:00,6100.0,5.0,2026-05-19 09:33:12.161190+09:00,6090.0,grade_demote,-0.16393442622950818,6.000135,2026-05-19,-1.5
r14j_consolidation,142280,녹십자엠에스,2026-05-19 13:17:24.161353+09:00,4735.0,5.0,2026-05-19 13:17:44.161118+09:00,4700.0,grade_demote,-0.7391763463569165,19.999765,2026-05-19,-1.5
r14j_consolidation,177350,베셀,2026-05-19 13:28:21.451934+09:00,1213.0,5.0,2026-05-19 13:28:55.482091+09:00,1201.0,grade_demote,-0.9892827699917559,34.030157,2026-05-19,-1.5
r14j_consolidation,203650,드림시큐리티,2026-05-19 09:44:48.161111+09:00,3645.0,7.0,2026-05-19 09:45:01.507523+09:00,3650.0,grade_demote,0.1371742112482853,13.346412,2026-05-19,-1.5
r14j_consolidation,261780,차백신연구소,2026-05-19 13:44:50.161108+09:00,3930.0,5.0,2026-05-19 13:44:56.161239+09:00,3895.0,grade_demote,-0.8905852417302799,6.000131,2026-05-19,-1.5
r14j_consolidation,274090,켄코아에어로스페이스,2026-05-19 11:54:56.161281+09:00,27100.0,5.0,2026-05-19 11:55:02.161079+09:00,27100.0,grade_demote,0.0,5.999798,2026-05-19,-1.5
r14j_consolidation,290690,소룩스,2026-05-19 09:46:52.161112+09:00,5890.0,5.0,2026-05-19 09:47:04.161044+09:00,5860.0,grade_demote,-0.5093378607809848,11.999932,2026-05-19,-1.5
r14j_consolidation,307870,비투엔,2026-05-19 09:57:02.161151+09:00,1359.0,5.0,2026-05-19 09:57:16.161095+09:00,1352.0,grade_demote,-0.515084621044886,13.999944,2026-05-19,-1.5
r14j_consolidation,321370,센서뷰,2026-05-19 11:19:30.161176+09:00,3945.0,5.0,2026-05-19 11:20:00.161194+09:00,3940.0,grade_demote,-0.12674271229404308,30.000018,2026-05-19,-1.5
exclude_first_5min,003280,흥아해운,2026-05-19 09:46:26.161051+09:00,2785.0,6.0,2026-05-19 09:46:52.161112+09:00,2775.0,grade_demote,-0.3590664272890485,26.000061,2026-05-19,-2.0
exclude_first_5min,005930,삼성전자,2026-05-19 14:37:52.161134+09:00,281250.0,5.0,2026-05-19 14:38:00.161090+09:00,280500.0,grade_demote,-0.26666666666666666,7.999956,2026-05-19,-2.0
exclude_first_5min,011000,진원생명과학,2026-05-19 09:33:12.161190+09:00,1331.0,5.0,2026-05-19 09:34:00.161123+09:00,1337.0,grade_demote,0.4507888805409466,47.999933,2026-05-19,-2.0
exclude_first_5min,021880,메이슨캐피탈,2026-05-19 10:29:24.161054+09:00,264.0,5.5,2026-05-19 10:29:50.161151+09:00,262.0,grade_demote,-0.7575757575757576,26.000097,2026-05-19,-2.0
exclude_first_5min,027360,아주IB투자,2026-05-19 10:37:18.161093+09:00,17690.0,5.5,2026-05-19 10:37:26.002049+09:00,17720.0,grade_demote,0.1695873374788016,7.840956,2026-05-19,-2.0
exclude_first_5min,066430,아이로보틱스,2026-05-19 09:38:14.161117+09:00,4620.0,5.0,2026-05-19 09:38:20.161084+09:00,4610.0,grade_demote,-0.21645021645021645,5.999967,2026-05-19,-2.0
exclude_first_5min,086960,MDS테크,2026-05-19 11:03:30.161093+09:00,3590.0,5.0,2026-05-19 11:04:02.161086+09:00,3645.0,grade_demote,1.532033426183844,31.999993,2026-05-19,-2.0
exclude_first_5min,088350,한화생명,2026-05-19 09:33:06.161055+09:00,6100.0,5.0,2026-05-19 09:33:12.161190+09:00,6090.0,grade_demote,-0.16393442622950818,6.000135,2026-05-19,-2.0
exclude_first_5min,142280,녹십자엠에스,2026-05-19 13:17:24.161353+09:00,4735.0,5.0,2026-05-19 13:17:44.161118+09:00,4700.0,grade_demote,-0.7391763463569165,19.999765,2026-05-19,-2.0
exclude_first_5min,177350,베셀,2026-05-19 13:28:21.451934+09:00,1213.0,5.0,2026-05-19 13:28:55.482091+09:00,1201.0,grade_demote,-0.9892827699917559,34.030157,2026-05-19,-2.0
exclude_first_5min,203650,드림시큐리티,2026-05-19 09:44:48.161111+09:00,3645.0,7.0,2026-05-19 09:45:01.507523+09:00,3650.0,grade_demote,0.1371742112482853,13.346412,2026-05-19,-2.0
exclude_first_5min,261780,차백신연구소,2026-05-19 13:44:50.161108+09:00,3930.0,5.0,2026-05-19 13:44:56.161239+09:00,3895.0,grade_demote,-0.8905852417302799,6.000131,2026-05-19,-2.0
exclude_first_5min,274090,켄코아에어로스페이스,2026-05-19 11:54:56.161281+09:00,27100.0,5.0,2026-05-19 11:55:02.161079+09:00,27100.0,grade_demote,0.0,5.999798,2026-05-19,-2.0
exclude_first_5min,290690,소룩스,2026-05-19 09:46:52.161112+09:00,5890.0,5.0,2026-05-19 09:47:04.161044+09:00,5860.0,grade_demote,-0.5093378607809848,11.999932,2026-05-19,-2.0
exclude_first_5min,307870,비투엔,2026-05-19 09:57:02.161151+09:00,1359.0,5.0,2026-05-19 09:57:16.161095+09:00,1352.0,grade_demote,-0.515084621044886,13.999944,2026-05-19,-2.0
exclude_first_5min,321370,센서뷰,2026-05-19 11:19:30.161176+09:00,3945.0,5.0,2026-05-19 11:20:00.161194+09:00,3940.0,grade_demote,-0.12674271229404308,30.000018,2026-05-19,-2.0
exclude_first_5min,003280,흥아해운,2026-05-19 09:46:26.161051+09:00,2785.0,6.0,2026-05-19 09:46:52.161112+09:00,2775.0,grade_demote,-0.3590664272890485,26.000061,2026-05-19,-1.5
exclude_first_5min,005930,삼성전자,2026-05-19 14:37:52.161134+09:00,281250.0,5.0,2026-05-19 14:38:00.161090+09:00,280500.0,grade_demote,-0.26666666666666666,7.999956,2026-05-19,-1.5
exclude_first_5min,011000,진원생명과학,2026-05-19 09:33:12.161190+09:00,1331.0,5.0,2026-05-19 09:34:00.161123+09:00,1337.0,grade_demote,0.4507888805409466,47.999933,2026-05-19,-1.5
exclude_first_5min,021880,메이슨캐피탈,2026-05-19 10:29:24.161054+09:00,264.0,5.5,2026-05-19 10:29:50.161151+09:00,262.0,grade_demote,-0.7575757575757576,26.000097,2026-05-19,-1.5
exclude_first_5min,027360,아주IB투자,2026-05-19 10:37:18.161093+09:00,17690.0,5.5,2026-05-19 10:37:26.002049+09:00,17720.0,grade_demote,0.1695873374788016,7.840956,2026-05-19,-1.5
exclude_first_5min,066430,아이로보틱스,2026-05-19 09:38:14.161117+09:00,4620.0,5.0,2026-05-19 09:38:20.161084+09:00,4610.0,grade_demote,-0.21645021645021645,5.999967,2026-05-19,-1.5
exclude_first_5min,086960,MDS테크,2026-05-19 11:03:30.161093+09:00,3590.0,5.0,2026-05-19 11:04:02.161086+09:00,3645.0,grade_demote,1.532033426183844,31.999993,2026-05-19,-1.5
exclude_first_5min,088350,한화생명,2026-05-19 09:33:06.161055+09:00,6100.0,5.0,2026-05-19 09:33:12.161190+09:00,6090.0,grade_demote,-0.16393442622950818,6.000135,2026-05-19,-1.5
exclude_first_5min,142280,녹십자엠에스,2026-05-19 13:17:24.161353+09:00,4735.0,5.0,2026-05-19 13:17:44.161118+09:00,4700.0,grade_demote,-0.7391763463569165,19.999765,2026-05-19,-1.5
exclude_first_5min,177350,베셀,2026-05-19 13:28:21.451934+09:00,1213.0,5.0,2026-05-19 13:28:55.482091+09:00,1201.0,grade_demote,-0.9892827699917559,34.030157,2026-05-19,-1.5
exclude_first_5min,203650,드림시큐리티,2026-05-19 09:44:48.161111+09:00,3645.0,7.0,2026-05-19 09:45:01.507523+09:00,3650.0,grade_demote,0.1371742112482853,13.346412,2026-05-19,-1.5
exclude_first_5min,261780,차백신연구소,2026-05-19 13:44:50.161108+09:00,3930.0,5.0,2026-05-19 13:44:56.161239+09:00,3895.0,grade_demote,-0.8905852417302799,6.000131,2026-05-19,-1.5
exclude_first_5min,274090,켄코아에어로스페이스,2026-05-19 11:54:56.161281+09:00,27100.0,5.0,2026-05-19 11:55:02.161079+09:00,27100.0,grade_demote,0.0,5.999798,2026-05-19,-1.5
exclude_first_5min,290690,소룩스,2026-05-19 09:46:52.161112+09:00,5890.0,5.0,2026-05-19 09:47:04.161044+09:00,5860.0,grade_demote,-0.5093378607809848,11.999932,2026-05-19,-1.5
exclude_first_5min,307870,비투엔,2026-05-19 09:57:02.161151+09:00,1359.0,5.0,2026-05-19 09:57:16.161095+09:00,1352.0,grade_demote,-0.515084621044886,13.999944,2026-05-19,-1.5
exclude_first_5min,321370,센서뷰,2026-05-19 11:19:30.161176+09:00,3945.0,5.0,2026-05-19 11:20:00.161194+09:00,3940.0,grade_demote,-0.12674271229404308,30.000018,2026-05-19,-1.5
combo_h6+h7,003280,흥아해운,2026-05-19 09:46:26.161051+09:00,2785.0,6.0,2026-05-19 09:46:32.161073+09:00,2785.0,grade_demote,0.0,6.000022,2026-05-19,-2.0
combo_h6+h7,011000,진원생명과학,2026-05-19 09:43:52.161094+09:00,1333.0,6.0,2026-05-19 09:44:00.161147+09:00,1331.0,grade_demote,-0.15003750937734434,8.000053,2026-05-19,-2.0
