date,time,name,setup,buy_score,dist_high,recent_5m,consec_bull,race,mfe,mae,cur_hold_s,cur_pnl,cur_reason,mat_hold_s,mat_pnl,mat_reason
05-19,13:42,진원생명과학,pullback,6.5,-1.610541727672035,1.8953752843062925,3,neither,1.636904761904762,0.1488095238095238,30.000018,0.2976190476190476,E3_vol_drain,252.000022,1.636904761904762,target_prevhigh
05-19,10:29,메이슨캐피탈,chase,5.5,-0.7518796992481203,6.451612903225806,3,up,6.8181818181818175,-1.5151515151515151,8.000098,0.0,E1_vp<100,402.000032,2.6515151515151514,trailing
05-19,10:37,아주IB투자,none,5.5,-10.111788617886178,1.4916810097532989,4,down,0.6218202374222724,-2.7133973996608254,7.840956,0.1695873374788016,E1_vp<100,890.000117,-2.0,stop_-2%
05-19,11:50,아주IB투자,none,5.0,-11.33130081300813,0.6343713956170703,4,up,2.2349570200573066,0.1146131805157593,5.99999,0.40114613180515757,E1_vp<100,1059.999983,0.6876790830945558,trailing
05-19,13:31,아주IB투자,none,5.0,-10.670731707317072,1.5011547344110854,3,neither,0.05688282138794084,-1.1945392491467577,6.000002,0.05688282138794084,E1_vp<100,1799.999963,-0.7394766780432309,eow
05-19,14:08,아주IB투자,none,5.0,-10.518292682926829,0.974770642201835,2,neither,0.5110732538330494,-0.6246450880181714,5.999951,0.0,E1_vp<100,1797.999956,0.17035775127768313,eow
05-19,14:35,아주IB투자,none,5.0,-10.111788617886178,0.3403289846851957,1,neither,0.22611644997173544,-1.0740531373657434,3.999804,-0.1695873374788016,E1_vp<100,1798.00419,-0.5087620124364047,eow
05-19,15:01,아주IB투자,none,5.0,-10.416666666666668,0.5131128848346637,3,neither,0.5672149744753261,-1.9852524106636416,7.999996,-0.05672149744753262,E1_vp<100,1796.000063,-1.9852524106636416,eow
05-19,09:38,아이로보틱스,breakout,5.0,0.0,2.5527192008879025,3,down,8.116883116883116,-3.0303030303030303,12.000019,-0.3246753246753247,E1_vp<100,5.999967,-0.21645021645021645,vp5ma_dead
05-19,11:11,아이로보틱스,none,5.0,-7.807807807807808,4.89749430523918,4,up,4.017372421281216,-2.3887079261672097,5.997352,0.43431053203040176,E1_vp<100,257.995669,1.8458197611292075,trailing
05-19,12:32,아이로보틱스,none,5.0,-12.812812812812812,0.5773672055427251,2,down,2.1814006888633752,-4.477611940298507,5.999936,-0.3444316877152698,E1_vp<100,128.000085,-2.0,stop_-2%
05-19,12:45,아이로보틱스,none,6.0,-13.513513513513514,2.3696682464454977,3,down,11.342592592592593,-2.199074074074074,5.9999590000000005,0.23148148148148145,E1_vp<100,285.99999,-2.0,stop_-2%
05-19,13:06,아이로보틱스,none,6.0,-8.208208208208207,6.1342592592592595,3,up,4.907306434023991,-1.7448200654307526,6.000057,0.43620501635768816,E1_vp<100,394.000003,2.1810250817884405,trailing
05-19,13:41,아이로보틱스,pullback,6.5,-3.5035035035035036,4.782608695652174,2,up,5.394190871369295,-3.2157676348547715,4.409212,0.9336099585062241,E1_vp<100,388.409214,3.630705394190872,target_prevhigh
05-19,11:03,MDS테크,breakout,5.0,0.0,1.9886363636363635,3,up,3.3426183844011144,-6.128133704735376,31.999993,1.532033426183844,E3_vol_drain,5.999933,0.2785515320334262,vp5ma_dead
05-19,13:05,MDS테크,none,5.0,-8.89487870619946,0.44576523031203563,2,neither,0.591715976331361,-1.9230769230769231,5.999943,0.0,E1_vp<100,1592.003293,-1.6272189349112427,eow
05-19,09:33,한화생명,breakout,5.0,0.0,1.1608623548922055,2,down,-0.16393442622950818,-5.737704918032787,112.000041,-2.0,stop_-2%,112.000041,-2.0,stop_-2%
05-19,12:27,한화생명,pullback,5.5,-3.606557377049181,0.684931506849315,2,neither,0.3401360544217687,-1.3605442176870748,8.133818,0.0,E1_vp<100,1798.000054,-0.6802721088435374,eow
05-19,14:33,한화생명,pullback,5.5,-3.934426229508197,0.17094017094017094,2,neither,0.17064846416382254,-1.1945392491467577,6.00001,0.0,E2_bearish_div,1793.999981,-1.023890784982935,eow
05-19,13:17,녹십자엠에스,none,5.0,-7.338551859099804,4.295154185022026,3,down,1.9007391763463568,-4.118268215417107,7.429236,0.0,E1_vp<100,243.999775,0.31678986272439286,trailing
