date,time,name,setup,buy_score,dist_high,recent_5m,consec_bull,race,mfe,mae,cur_hold_s,cur_pnl,cur_reason,mat_hold_s,mat_pnl,mat_reason
05-20,13:23,제주반도체,pullback,5.0,-4.3737574552683895,1.583949313621964,5,neither,0.31185031185031187,-1.1434511434511436,5.979955,0.2079002079002079,E1_vp<100,1799.98592,-0.10395010395010396,eow
05-20,12:43,MDS테크,chase,5.0,-0.38961038961038963,5.357142857142857,3,down,-0.1303780964797914,-6.127770534550195,4.025785,-0.3911342894393742,E1_vp<100,51.999904,-2.0,stop_-2%
05-20,13:22,머큐리,none,5.0,-12.049689440993788,1.1428571428571428,3,up,2.11864406779661,-1.4124293785310735,4.032195,0.0,E1_vp<100,737.952234,0.5649717514124294,trailing
05-20,09:46,그린생명과학,chase,5.0,0.0,3.815580286168521,3,down,0.9188361408882083,-4.747320061255743,39.989139,-2.0,stop_-2%,39.989139,-2.0,stop_-2%
05-20,10:03,그린생명과학,pullback,5.5,-1.3657056145675266,1.8808777429467085,2,down,0.6153846153846154,-6.923076923076923,324.135838,-2.0,stop_-2%,324.135838,-2.0,stop_-2%
05-20,11:30,그린생명과학,none,5.5,-7.283763277693475,1.6638935108153077,4,up,2.618657937806874,-1.800327332242226,6.064509,-0.16366612111292964,E1_vp<100,166.024994,0.0,trailing
05-20,09:01,녹십자엠에스,breakout,7.0,0.0,,0,up,24.206349206349206,-0.5952380952380952,151.998466,2.380952380952381,E2_bearish_div,169.971699,1.5873015873015872,trailing
05-20,09:12,녹십자엠에스,chase,5.0,0.0,6.088560885608856,4,down,8.869565217391303,-2.2608695652173916,4.017511,0.17391304347826086,E2_bearish_div,155.994811,-2.0,stop_-2%
05-20,09:42,녹십자엠에스,chase,5.0,-0.4784688995215311,6.484641638225256,4,down,1.1217948717948718,-2.564102564102564,19.876897,-0.16025641025641024,E3_vol_drain,55.977668,-2.0,stop_-2%
05-20,10:02,아이진,pullback,5.0,-1.342281879194631,-1.342281879194631,1,neither,1.3605442176870748,-0.45351473922902497,3.985637,0.22675736961451248,E1_vp<100,22.041455,1.3605442176870748,target_prevhigh
05-20,10:25,이노인스트루먼트,breakout,5.5,0.0,,0,up,13.819095477386934,-0.9547738693467337,37.98738,1.0050251256281406,E3_vol_drain,42.029497,0.4522613065326633,bearish_candle
05-20,10:44,이노인스트루먼트,chase,7.0,0.0,9.382716049382717,5,up,2.2573363431151243,-8.35214446952596,10.007916,-0.4514672686230248,E3_vol_drain,44.097399,0.2257336343115124,trailing
05-20,12:06,이노인스트루먼트,pullback,5.0,-3.532008830022075,2.823529411764706,1,down,0.0,-5.491990846681922,6.000008,0.0,E1_vp<100,174.007177,-2.0,stop_-2%
05-20,12:41,이노인스트루먼트,pullback,5.0,-5.077262693156733,3.117505995203837,4,up,3.0232558139534884,-1.1627906976744187,6.009021,-0.23255813953488372,E1_vp<100,287.984218,0.23255813953488372,trailing
05-20,13:10,이노인스트루먼트,pullback,5.0,-2.207505518763797,3.5046728971962615,4,up,2.2573363431151243,-0.6772009029345373,5.9872499999999995,0.0,E1_vp<100,539.968781,2.2573363431151243,target_prevhigh
05-20,09:16,수젠텍,chase,6.0,0.0,10.708898944193061,0,up,8.85558583106267,-2.043596730245232,147.978728,2.316076294277929,E2_bearish_div,168.023719,1.08991825613079,trailing
05-20,09:42,수젠텍,pullback,6.5,-1.8915510718789406,4.8517520215633425,4,up,3.984575835475578,-0.8997429305912596,321.938348,2.185089974293059,E2_bearish_div,67.941319,-0.2570694087403599,trailing
05-20,10:03,수젠텍,chase,6.5,0.0,3.594351732991014,4,down,0.24783147459727387,-7.187112763320942,39.976035,-0.8674101610904585,E3_vol_drain,339.97364,-2.0,stop_-2%
05-20,11:27,수젠텍,pullback,5.5,-5.315203955500618,1.1889035667107,2,up,4.960835509138381,-0.6527415143603132,5.999964,-0.26109660574412535,E1_vp<100,351.999991,0.13054830287206268,trailing
05-20,11:42,수젠텍,pullback,6.0,-1.1124845488257107,2.1711366538952745,3,down,0.25,-3.6249999999999996,38.089981,-0.5,E3_vol_drain,67.985866,-2.0,stop_-2%
05-20,13:25,수젠텍,pullback,5.0,-4.8207663782447465,2.257636122177955,3,up,3.2467532467532463,-1.2987012987012987,5.964272,-0.2597402597402597,E1_vp<100,683.959596,1.6883116883116882,trailing
05-20,14:48,수젠텍,pullback,5.0,-4.449938195302843,1.710526315789474,4,down,0.258732212160414,-2.1992238033635187,4.042317,-0.258732212160414,E1_vp<100,686.003239,-2.0,stop_-2%
05-20,13:04,이랜시스,pullback,5.0,-4.714640198511166,3.225806451612903,3,down,0.26041666666666663,-7.291666666666667,4.017963,0.0,E1_vp<100,190.022554,-2.0,stop_-2%
05-20,13:40,이랜시스,none,5.0,-9.429280397022332,2.3842917251051894,3,down,1.36986301369863,-2.054794520547945,3.997944,-0.136986301369863,E1_vp<100,847.99828,-2.0,stop_-2%
05-20,14:08,이랜시스,none,5.0,-8.6848635235732,1.3774104683195594,2,down,1.6304347826086956,-3.3967391304347823,6.016013,-0.5434782608695652,E1_vp<100,361.98703,0.0,trailing
05-20,09:01,소룩스,breakout,5.0,0.0,,0,up,4.025764895330113,-13.687600644122384,3.982034,-0.322061191626409,E1_vp<100,56.035878,2.0933977455716586,trailing
05-20,10:06,HD현대중공업,chase,7.0,-0.4746835443037975,1.615508885298869,4,neither,1.2718600953895072,-1.9077901430842605,1799.956125,-1.7488076311605723,eow,744.003885,-0.3179650238473768,trailing
05-20,12:01,HD현대중공업,pullback,5.0,-1.4128728414442702,-0.1589825119236884,2,neither,0.3184713375796179,-0.9554140127388535,75.973454,0.0,E3_vol_drain,1796.001389,0.0,eow
05-20,13:08,HD현대중공업,breakout,6.5,-0.3139717425431711,0.7936507936507936,3,neither,1.2598425196850394,-0.15748031496062992,1797.977013,0.47244094488188976,eow,1797.977013,0.47244094488188976,eow
05-20,13:54,HD현대중공업,breakout,8.5,-0.46656298600311047,0.47095761381475665,2,neither,0.0,-1.40625,392.010367,0.0,E2_bearish_div,1796.025493,-1.09375,eow
05-20,14:01,SK스퀘어,pullback,7.0,-2.761904761904762,0.6903353057199211,3,neither,0.4897159647404506,-1.0773751224289911,3.972749,0.0,E2_bearish_div,1795.972873,-0.1958863858961802,eow
05-20,14:42,SK스퀘어,pullback,5.5,-2.666666666666667,0.0979431929480901,1,neither,0.7827788649706457,-0.4892367906066536,29.92386,-0.09784735812133072,E3_vol_drain,1797.931291,0.684931506849315,eow
05-20,14:58,SK스퀘어,pullback,6.5,-2.2857142857142856,0.1953125,3,neither,0.5847953216374269,-0.1949317738791423,104.010274,-0.09746588693957114,E2_bearish_div,1794.000083,0.3898635477582846,eow
05-20,09:01,뷰티스킨,none,7.5,-2.941176470588235,,0,up,9.818181818181818,0.12121212121212122,142.002552,4.6060606060606055,E2_bearish_div,51.99778,7.636363636363637,trailing
05-20,09:01,파두,breakout,7.0,0.0,,0,up,4.2727272727272725,-2.181818181818182,227.984387,3.1818181818181817,E4_bearish_candle,85.974072,1.9090909090909092,trailing
05-20,10:23,파두,pullback,6.0,-1.4821272885789014,1.8018018018018018,4,down,-0.08849557522123894,-2.566371681415929,241.985435,-2.0,stop_-2%,241.985435,-2.0,stop_-2%
05-20,10:39,파두,pullback,6.0,-2.6155187445510024,0.9033423667570009,3,neither,1.8800358102059087,-0.9847806624888094,443.990855,-0.26857654431512984,E3_vol_drain,1798.066101,1.611459265890779,eow
05-20,10:49,파두,pullback,5.0,-2.7027027027027026,0.7220216606498195,2,up,2.3297491039426523,-0.08960573476702509,29.952084,0.08960573476702509,E3_vol_drain,1799.996427,2.0609318996415773,eow
05-20,11:07,파두,breakout,6.0,-0.8718395815170008,0.9769094138543518,3,down,0.5277044854881267,-3.781882145998241,140.115344,-0.3518029903254178,E3_vol_drain,610.031449,0.08795074758135445,bearish_candle
05-20,11:17,파두,chase,5.0,-0.6102877070619006,0.7957559681697612,4,down,0.2631578947368421,-4.035087719298246,7.989394,0.0,E3_vol_drain,797.988868,-2.0,stop_-2%
05-20,11:50,파두,pullback,5.0,-2.092414995640802,-0.0889679715302491,2,neither,0.6233303650934996,-1.2466607301869992,1181.99998,0.08904719501335707,E2_bearish_div,1799.99996,-0.3561887800534283,eow
05-20,12:05,파두,pullback,5.0,-2.528334786399302,-0.08936550491510277,4,neither,0.7155635062611807,-0.7155635062611807,241.999932,0.5366726296958855,E2_bearish_div,1796.000009,-0.26833631484794274,eow
05-20,12:17,파두,pullback,5.0,-2.353966870095902,0.0,2,neither,0.35714285714285715,-0.8928571428571428,353.973274,0.0,E2_bearish_div,1795.972869,-0.7142857142857143,eow
05-20,12:29,파두,pullback,6.0,-2.1795989537925022,0.8086253369272237,4,neither,0.17825311942959002,-1.06951871657754,36.003395,0.08912655971479501,E3_vol_drain,1668.003989,-0.9803921568627451,eow
05-20,13:09,파두,pullback,7.0,-1.1333914559721012,2.07020702070207,2,neither,-0.1763668430335097,-0.7936507936507936,12.000982,-0.1763668430335097,E2_bearish_div,271.950014,-0.4409171075837742,eow
05-21,09:04,SK증권,breakout,5.0,0.0,,0,down,0.37546933667083854,-3.128911138923655,287.999969,-0.1251564455569462,E2_bearish_div,4.000008,-0.2503128911138924,vp5ma_dead
05-21,09:01,SK네트웍스,breakout,5.0,0.0,,0,down,1.6826923076923077,-4.206730769230769,55.999951,0.06009615384615385,E3_vol_drain,61.999946,0.4807692307692308,bearish_candle
05-21,12:46,SK네트웍스,pullback,5.0,-2.8004667444574096,0.48250904704463204,3,neither,0.36014405762304924,-0.9603841536614646,40.000057,0.12004801920768307,E3_vol_drain,1798.000011,-0.6002400960384154,eow
05-21,14:38,SK네트웍스,pullback,5.0,-3.267211201866978,0.36319612590799033,2,neither,0.24125452352231602,-1.0856453558504222,24.000012,0.0,E3_vol_drain,1799.999995,-0.7237635705669482,eow
05-21,09:08,삼화콘덴서,chase,5.0,0.0,8.100929614873838,0,up,2.7027027027027026,-7.002457002457002,327.999994,-0.36855036855036855,E3_vol_drain,202.000006,0.85995085995086,trailing
05-21,09:01,흥아해운,none,5.0,-1.3861386138613863,,0,neither,1.6064257028112447,-0.2008032128514056,65.999959,0.6024096385542169,E3_vol_drain,146.000024,0.4016064257028112,eow
05-21,09:01,이수화학,breakout,5.0,0.0,,0,no_fwd,,,,,no_fwd,,,no_fwd
05-21,09:01,대원전선,breakout,5.0,0.0,,0,up,7.563587684069612,-1.8072289156626504,51.999968,1.1378848728246318,E3_vol_drain,149.999965,3.547523427041499,trailing
05-21,09:14,삼성전기,pullback,5.0,-2.380952380952381,-2.139917695473251,1,down,0.2523128679562658,-4.289318755256518,15.999941,0.2523128679562658,E3_vol_drain,119.99995,-1.1774600504625736,ma5_break
05-21,09:45,삼성전기,pullback,5.0,-3.5303776683087027,0.8583690987124464,4,neither,1.702127659574468,-0.9361702127659575,473.999996,-0.425531914893617,E2_bearish_div,1798.000029,0.6808510638297872,eow
05-21,09:56,삼성전기,pullback,5.0,-3.037766830870279,0.6820119352088662,3,neither,1.1854360711261642,-1.3547840812870449,170.000075,-0.9314140558848433,E4_bearish_candle,1796.000082,1.0160880609652836,eow
05-21,09:04,계양전기,breakout,5.0,0.0,,0,down,2.3333333333333335,-6.111111111111111,33.999944,-2.0,stop_-2%,28.000024,-0.33333333333333337,trailing
05-21,09:01,성문전자,pullback,5.0,-5.162241887905605,,0,down,3.7325038880248838,-11.508553654743391,4.000082,0.15552099533437014,E1_vp<100,18.000091,-2.0,stop_-2%
05-21,09:02,수산세보틱스,breakout,6.0,0.0,,0,neither,0.5199306759098787,-0.34662045060658575,23.99998,-0.34662045060658575,eow,23.99998,-0.34662045060658575,eow
05-21,09:01,광전자,breakout,6.0,0.0,,0,down,6.7547723935389135,-5.4331864904552125,70.000002,0.4405286343612335,E2_bearish_div,52.000071,0.14684287812041116,trailing
05-21,09:13,광전자,chase,5.0,-0.633356790992259,6.72713529856387,4,up,2.974504249291785,-5.028328611898017,47.999956,2.1954674220963173,E3_vol_drain,117.999981,1.0623229461756374,trailing
05-21,09:43,광전자,pullback,6.5,-3.645116918844567,3.090507726269316,3,up,10.278372591006423,-0.21413276231263384,164.000151,1.1420413990007139,E2_bearish_div,39.999935,3.7830121341898644,target_prevhigh
05-21,09:57,광전자,breakout,6.0,0.0,2.2996515679442506,3,up,5.245231607629427,-0.544959128065395,191.999959,2.588555858310627,E3_vol_drain,292.000016,3.8828337874659398,bearish_candle
05-21,09:04,KBI메탈,breakout,6.0,0.0,,0,up,5.190839694656488,0.0,5.99992,0.0,E2_bearish_div,1797.99996,5.190839694656488,eow
05-21,09:01,아주IB투자,breakout,5.0,0.0,,0,up,5.397390272835112,-3.7366548042704624,25.99989,-1.1269276393831553,E4_bearish_candle,25.99989,-1.1269276393831553,bearish_candle
05-21,09:44,SFA반도체,breakout,5.5,0.0,0.7963594994311717,2,up,2.4830699774266365,-0.7900677200902935,97.999983,-0.1128668171557562,E4_bearish_candle,97.999983,-0.1128668171557562,bearish_candle
05-21,10:39,SFA반도체,chase,6.0,-0.6607929515418502,1.92090395480226,4,neither,1.1086474501108647,-1.5521064301552108,90.000093,-0.22172949002217296,E4_bearish_candle,1425.999974,-0.7760532150776054,trailing
05-21,10:58,SFA반도체,breakout,6.0,0.0,2.130044843049327,3,down,0.10976948408342481,-3.0735455543358947,11.999999,-0.10976948408342481,E3_vol_drain,1200.00006,-2.0,stop_-2%
05-21,12:16,SFA반도체,pullback,6.0,-2.083333333333333,0.5630630630630631,4,up,3.0235162374020157,-0.33594624860022393,18.000047,0.11198208286674133,E3_vol_drain,432.000036,2.57558790593505,target_prevhigh
05-21,14:19,SFA반도체,pullback,5.5,-1.6304347826086956,1.2304250559284116,5,neither,0.3314917127071823,-1.8784530386740332,22.000001,-0.11049723756906078,E3_vol_drain,1798.000212,-1.3259668508287292,eow
05-21,09:38,주성엔지니어링,breakout,6.0,-0.16051364365971107,2.809917355371901,3,down,0.9110396570203645,-3.483386923901393,45.999979,0.0,E1_vp<100,3.999984,0.21436227224008575,vp5ma_dead
05-21,09:02,성호전자,breakout,5.0,0.0,,0,down,1.82648401826484,-4.908675799086757,128.000005,1.5981735159817352,E3_vol_drain,207.999988,0.0,trailing
05-21,09:37,KX하이텍,pullback,5.0,-2.8708133971291865,2.4734982332155475,4,up,3.9408866995073892,-4.926108374384237,8.000037,0.0,E2_bearish_div,403.999977,3.9408866995073892,target_prevhigh
05-21,10:22,KX하이텍,pullback,6.5,-5.639810426540285,3.0538302277432714,4,up,2.712204922149674,-0.45203415369161226,15.863101,0.0,E3_vol_drain,408.0,1.2054244098442994,trailing
05-21,11:51,KX하이텍,pullback,5.5,-3.7914691943127963,0.9950248756218906,2,neither,0.7389162561576355,-1.2315270935960592,384.000057,0.24630541871921183,E3_vol_drain,1796.746275,-0.49261083743842365,eow
05-21,12:15,KX하이텍,pullback,5.0,-3.5545023696682465,1.2437810945273633,2,neither,0.4914004914004914,-1.9656019656019657,41.999992,-0.2457002457002457,E3_vol_drain,1793.999999,-1.9656019656019657,eow
05-21,09:53,LG전자,breakout,5.0,-0.24096385542168677,0.48543689320388345,1,up,4.5893719806763285,-0.4830917874396135,30.000052,-0.24154589371980675,E3_vol_drain,1797.999979,4.3478260869565215,eow
05-21,10:41,LG전자,breakout,6.5,0.0,1.627906976744186,3,neither,1.3729977116704806,-0.6864988558352403,32.000051,0.34324942791762014,E3_vol_drain,264.000039,0.6864988558352403,bearish_candle
05-21,11:14,LG전자,breakout,6.5,0.0,1.1389521640091116,3,up,3.8288288288288284,-0.45045045045045046,41.559263,0.0,E3_vol_drain,1797.999918,2.9279279279279278,eow
05-21,11:31,LG전자,chase,5.5,0.0,1.5625,4,up,2.6373626373626373,-0.6593406593406593,11.999967,0.0,E3_vol_drain,1799.999974,2.6373626373626373,eow
05-21,11:41,LG전자,breakout,6.5,-0.32537960954446854,0.9890109890109889,3,neither,1.632208922742111,-0.9793253536452665,11.893918,0.1088139281828074,E3_vol_drain,518.000134,-0.9793253536452665,bearish_candle
05-21,11:55,LG전자,breakout,5.0,0.0,1.5384615384615385,3,neither,1.0822510822510822,-1.7316017316017316,22.000015,0.4329004329004329,E3_vol_drain,676.000027,-0.4329004329004329,trailing
05-21,12:39,LG전자,pullback,5.0,-1.4989293361884368,0.6564551422319475,3,neither,0.43478260869565216,-1.0869565217391304,15.999995,0.0,E3_vol_drain,1799.999952,-0.21739130434782608,eow
05-21,12:51,LG전자,pullback,5.0,-1.7130620985010707,0.21834061135371177,1,neither,0.6535947712418301,-0.4357298474945534,15.999986,-0.2178649237472767,E3_vol_drain,1799.999964,-0.2178649237472767,eow
05-21,13:42,LG전자,pullback,5.0,-1.4989293361884368,0.6564551422319475,4,up,2.1739130434782608,-0.43478260869565216,32.000015,0.0,E3_vol_drain,1057.999979,1.5217391304347827,target_prevhigh
05-21,13:56,LG전자,pullback,5.0,-1.4989293361884368,0.2178649237472767,2,up,2.1739130434782608,-0.21739130434782608,32.000004,0.0,E3_vol_drain,216.000057,1.5217391304347827,target_prevhigh
05-21,09:02,하나마이크론,breakout,5.0,0.0,,0,up,7.677165354330709,-1.3779527559055118,973.999943,3.937007874015748,E3_vol_drain,255.999868,1.7716535433070866,trailing
05-21,09:20,하나마이크론,chase,6.0,-0.18726591760299627,0.946969696969697,5,up,8.25515947467167,-1.3133208255159476,39.999971,-0.18761726078799248,E2_bearish_div,563.999922,0.5628517823639775,trailing
05-21,09:32,하나마이크론,breakout,6.0,-0.9140767824497258,0.3703703703703704,3,up,7.564575645756458,0.18450184501845018,30.700665,0.7380073800738007,E2_bearish_div,178.000015,0.5535055350553505,trailing
05-21,09:50,하나마이크론,chase,5.0,0.0,3.214285714285714,4,down,0.8650519031141869,-2.0761245674740483,36.000011,0.34602076124567477,E2_bearish_div,905.999971,-2.0,stop_-2%
05-21,14:33,하나마이크론,none,5.0,-6.003430531732419,0.642791551882461,2,neither,0.9124087591240875,-0.9124087591240875,12.00024,0.0,E3_vol_drain,1798.000019,-0.36496350364963503,eow
05-21,09:32,제주반도체,breakout,5.0,0.0,2.786377708978328,3,up,2.8112449799196786,-1.5060240963855422,145.276689,0.8032128514056224,E3_vol_drain,3.276658,0.0,vp5ma_dead
05-21,09:46,제주반도체,pullback,5.0,-2.34375,0.0,3,neither,1.6,-1.6,4.000061,-0.1,E2_bearish_div,298.000049,0.1,trailing
05-21,10:17,제주반도체,pullback,5.0,-2.24609375,1.0090817356205852,4,up,12.287712287712289,-0.0999000999000999,438.00003,3.096903096903097,E4_bearish_candle,194.000012,2.897102897102897,target_prevhigh
05-21,10:28,제주반도체,chase,7.0,0.0,4.720616570327553,4,up,3.403863845446182,-3.6798528058877644,136.000028,-0.36798528058877644,E3_vol_drain,338.000011,-0.5519779208831647,trailing
05-21,10:48,제주반도체,pullback,5.5,-3.202846975088968,-1.090909090909091,1,down,0.2757352941176471,-3.768382352941176,17.999962,-0.2757352941176471,E3_vol_drain,121.999969,-2.0,stop_-2%
05-21,11:08,제주반도체,pullback,5.5,-3.6476868327402134,1.0261194029850746,3,up,3.139427516158818,-0.7386888273314866,31.999978,-0.09233610341643582,E3_vol_drain,1794.000068,3.0470914127423825,eow
05-21,11:25,제주반도체,pullback,5.0,-2.224199288256228,1.0110294117647058,3,neither,1.6378525932666061,-1.5468607825295724,15.999879,0.18198362147406735,E3_vol_drain,959.999966,-0.5459508644222021,trailing
05-21,11:36,제주반도체,chase,6.0,-0.8896797153024912,1.8281535648994516,4,down,0.26929982046678635,-2.872531418312388,14.000027,0.0,E3_vol_drain,492.000027,-2.0,stop_-2%
05-21,12:12,제주반도체,pullback,5.0,-1.0676156583629894,1.6453382084095063,4,up,7.284172661870504,0.3597122302158274,28.000039,1.618705035971223,E3_vol_drain,20.000003,1.4388489208633095,target_prevhigh
05-21,13:57,제주반도체,pullback,5.0,-1.760268231349539,1.0344827586206897,4,up,5.1194539249146755,-0.5119453924914675,49.999944,0.17064846416382254,E3_vol_drain,791.999983,1.7918088737201365,target_prevhigh
05-21,14:07,제주반도체,pullback,5.0,-1.173512154233026,1.0282776349614395,4,up,4.495335029686174,-1.0178117048346056,26.000002,0.0,E3_vol_drain,165.999966,1.1874469889737065,target_prevhigh
05-21,14:18,제주반도체,breakout,7.0,0.0,0.4166666666666667,3,up,2.240663900414938,-3.1535269709543567,30.000022,1.2448132780082988,E3_vol_drain,486.000032,0.6639004149377593,trailing
05-21,09:01,MDS테크,breakout,5.0,0.0,,0,neither,0.2652519893899204,-0.3978779840848806,30.000061,-0.2652519893899204,eow,30.000061,-0.2652519893899204,eow
05-21,09:02,미래에셋벤처투자,breakout,5.0,-0.08525149190110827,,0,down,1.877133105802048,-6.313993174061433,8.000008,-0.3412969283276451,E1_vp<100,20.000066,1.023890784982935,vp5ma_dead
05-21,09:04,티씨머티리얼즈,breakout,5.0,0.0,,0,up,18.85143570536829,0.0,219.999973,2.871410736579276,E3_vol_drain,315.999987,3.245942571785269,bearish_candle
05-21,09:14,티씨머티리얼즈,breakout,6.0,0.0,1.9300361881785282,3,up,13.964497041420119,-0.35502958579881655,245.999955,3.3136094674556213,E2_bearish_div,435.999986,5.9171597633136095,trailing
05-21,09:25,티씨머티리얼즈,chase,5.5,0.0,4.143337066069429,3,up,3.5483870967741935,-4.193548387096775,50.000036,-0.43010752688172044,E2_bearish_div,96.000044,0.6451612903225806,trailing
05-21,09:04,유니트론텍,pullback,5.0,-1.643489254108723,,0,up,10.668380462724937,-0.12853470437017994,41.999951,0.8997429305912596,E3_vol_drain,65.999974,2.056555269922879,target_prevhigh
05-21,09:36,녹십자엠에스,chase,5.0,0.0,8.149405772495756,4,down,0.47095761381475665,-10.204081632653061,134.000069,-0.47095761381475665,E2_bearish_div,148.000068,-2.0,stop_-2%
05-21,11:22,녹십자엠에스,chase,5.0,-0.9375,6.0200668896321075,3,up,4.2586750788643535,-6.466876971608833,56.000011,0.0,E2_bearish_div,352.000048,2.6813880126182967,trailing
05-21,09:14,이노인스트루먼트,pullback,5.0,-1.0373443983402488,5.764966740576496,3,down,0.628930817610063,-11.949685534591195,60.000019,-1.8029350104821804,E1_vp<100,63.999988,-2.0,stop_-2%
05-21,10:03,이노인스트루먼트,chase,5.0,0.0,8.11965811965812,5,down,0.7905138339920948,-7.707509881422925,166.00008,-0.592885375494071,E2_bearish_div,169.999968,-2.0,stop_-2%
05-21,14:24,원텍,chase,5.0,0.0,1.0501750291715286,4,neither,0.11547344110854503,-1.2702078521939952,55.99622,-0.11547344110854503,E3_vol_drain,1798.082458,-1.1547344110854503,eow
05-21,15:02,원텍,breakout,6.0,0.0,1.048951048951049,3,up,2.9988465974625145,0.0,135.999994,0.461361014994233,E3_vol_drain,1797.999966,2.6528258362168398,eow
05-21,09:01,티이엠씨,pullback,6.0,-2.0072992700729926,,0,up,12.476722532588454,0.931098696461825,52.00004,2.0484171322160147,E3_vol_drain,15.999922,2.2346368715083798,target_prevhigh
05-21,09:12,티이엠씨,breakout,6.0,0.0,1.232394366197183,3,up,5.043478260869565,-1.2173913043478262,17.99996,-0.5217391304347827,E3_vol_drain,224.00004,1.7391304347826086,bearish_candle
05-21,09:57,티이엠씨,none,5.5,-7.9470198675496695,-1.0676156583629894,1,down,0.3597122302158274,-2.158273381294964,150.000013,-0.539568345323741,E2_bearish_div,771.999969,-2.0,stop_-2%
05-22,11:36,삼화콘덴서,chase,5.0,0.0,3.7894736842105265,5,up,2.028397565922921,-2.028397565922921,68.000106,0.2028397565922921,E3_vol_drain,870.000076,0.5070993914807302,trailing
05-22,12:43,삼화콘덴서,chase,5.0,0.0,1.002004008016032,4,neither,1.1904761904761905,-0.6944444444444444,124.000172,-0.2976190476190476,E3_vol_drain,1798.000093,1.1408730158730158,eow
05-22,09:03,선도전기,breakout,5.0,0.0,,0,down,-1.5570934256055362,-6.5743944636678195,9.023539,-2.0,stop_-2%,9.023539,-2.0,stop_-2%
05-22,09:04,대한광통신,pullback,5.0,-1.6666666666666667,,1,up,7.415254237288135,-0.6355932203389831,6.000039,-0.211864406779661,E1_vp<100,274.000006,1.694915254237288,target_prevhigh
05-22,09:14,대한광통신,chase,5.0,0.0,4.132231404958678,4,down,0.5952380952380952,-5.357142857142857,15.99992,0.5952380952380952,E3_vol_drain,103.999902,-2.0,stop_-2%
05-22,10:04,대한광통신,pullback,5.0,-3.5502958579881656,1.0330578512396695,3,neither,0.6134969325153374,-1.0224948875255624,18.00002,0.2044989775051125,E3_vol_drain,1795.999942,-1.0224948875255624,eow
05-22,14:00,대한광통신,pullback,5.5,-3.5502958579881656,1.2422360248447204,5,neither,0.0,-1.2269938650306749,26.486753,0.0,E1_vp<100,1798.000102,0.0,eow
05-22,09:02,KBI메탈,breakout,5.0,0.0,,0,up,3.7037037037037033,-6.002554278416347,93.999971,-2.0,stop_-2%,43.999938,0.8939974457215836,trailing
05-22,09:01,아주IB투자,breakout,5.0,0.0,,0,neither,-1.1083743842364533,-1.1083743842364533,6.0,-1.1083743842364533,eow,6.0,-1.1083743842364533,eow
05-22,09:01,피델릭스,breakout,6.0,0.0,,0,down,1.4413177762525737,-11.461908030199039,37.999996,-2.0,stop_-2%,29.999951,-1.3040494166094716,trailing
05-22,09:02,SFA반도체,breakout,5.0,0.0,,0,up,7.057546145494029,0.0,108.000029,3.474484256243214,E3_vol_drain,140.000019,3.1487513572204127,bearish_candle
05-22,09:50,SFA반도체,breakout,5.0,0.0,2.6970954356846475,2,down,0.0,-3.0303030303030303,69.999943,-0.8080808080808081,E2_bearish_div,1051.999941,-2.0,stop_-2%
05-22,10:21,SFA반도체,breakout,5.0,-0.5050505050505051,1.2332990750256936,2,up,10.65989847715736,0.5076142131979695,150.743616,0.9137055837563453,E3_vol_drain,116.732631,1.2182741116751268,trailing
05-22,10:31,SFA반도체,breakout,6.0,0.0,1.691542288557214,3,up,6.653620352250488,0.0,6.000035,0.29354207436399216,E3_vol_drain,679.999991,2.73972602739726,trailing
05-22,10:46,SFA반도체,breakout,5.0,-0.09293680297397769,0.9389671361502347,3,down,1.3953488372093024,-5.953488372093023,208.00004,0.7441860465116279,E2_bearish_div,329.999961,-0.27906976744186046,trailing
05-22,11:20,SFA반도체,pullback,5.0,-3.669724770642202,2.5390625,4,up,2.9523809523809526,-0.38095238095238093,95.999981,0.09523809523809523,E3_vol_drain,808.000006,1.0476190476190477,trailing
05-22,11:39,SFA반도체,chase,5.0,-0.8256880733944955,2.5616698292220113,4,down,-0.09250693802035154,-2.682701202590194,79.082157,-1.2025901942645698,E3_vol_drain,405.999912,-2.0,stop_-2%
05-22,12:03,SFA반도체,pullback,5.0,-1.2844036697247707,1.6052880075542966,4,neither,1.7657992565055762,-1.0223048327137547,147.999968,-0.18587360594795538,E3_vol_drain,1626.000043,1.3011152416356877,target_prevhigh
05-22,12:30,SFA반도체,breakout,5.0,0.0,1.9644527595884003,3,down,0.45871559633027525,-4.862385321100918,15.99999,0.09174311926605505,E3_vol_drain,753.999975,-2.0,stop_-2%
05-22,09:01,주성엔지니어링,breakout,5.0,-0.15657620041753653,,0,up,12.127548353371667,-0.9932043910088865,42.000045,4.391008886565604,E3_vol_drain,252.000121,8.991113434396237,trailing
05-22,13:43,주성엔지니어링,breakout,7.0,0.0,2.7586206896551726,3,down,1.5659955257270695,-3.5794183445190155,21.999975,0.0,E2_bearish_div,230.955466,-0.22371364653243847,trailing
05-22,14:13,주성엔지니어링,pullback,5.0,-2.2026431718061676,0.6802721088435374,3,up,4.054054054054054,-0.6756756756756757,273.999903,0.6756756756756757,E3_vol_drain,729.999852,2.2522522522522523,target_prevhigh
